model_id,language,weat_category_id,layer_idx,SEAT_score,comments
Qwen/Qwen2.5-1.5B,en,WEAT1,0,0.15216245,SEAT_base_en_WEAT1_layer0
Qwen/Qwen2.5-1.5B,en,WEAT1,1,0.50507116,SEAT_base_en_WEAT1_layer1
Qwen/Qwen2.5-1.5B,en,WEAT1,2,0.055461753,SEAT_base_en_WEAT1_layer2
Qwen/Qwen2.5-1.5B,en,WEAT1,3,0.66709113,SEAT_base_en_WEAT1_layer3
Qwen/Qwen2.5-1.5B,en,WEAT1,4,1.008103,SEAT_base_en_WEAT1_layer4
Qwen/Qwen2.5-1.5B,en,WEAT1,5,1.0022298,SEAT_base_en_WEAT1_layer5
Qwen/Qwen2.5-1.5B,en,WEAT1,6,0.8775072,SEAT_base_en_WEAT1_layer6
Qwen/Qwen2.5-1.5B,en,WEAT1,7,0.8239516,SEAT_base_en_WEAT1_layer7
Qwen/Qwen2.5-1.5B,en,WEAT1,8,0.71229607,SEAT_base_en_WEAT1_layer8
Qwen/Qwen2.5-1.5B,en,WEAT1,9,0.9366803,SEAT_base_en_WEAT1_layer9
Qwen/Qwen2.5-1.5B,en,WEAT1,10,0.7371117,SEAT_base_en_WEAT1_layer10
Qwen/Qwen2.5-1.5B,en,WEAT1,11,1.0586473,SEAT_base_en_WEAT1_layer11
Qwen/Qwen2.5-1.5B,en,WEAT1,12,1.1757416,SEAT_base_en_WEAT1_layer12
Qwen/Qwen2.5-1.5B,en,WEAT1,13,1.0813147,SEAT_base_en_WEAT1_layer13
Qwen/Qwen2.5-1.5B,en,WEAT1,14,1.1372838,SEAT_base_en_WEAT1_layer14
Qwen/Qwen2.5-1.5B,en,WEAT1,15,1.053506,SEAT_base_en_WEAT1_layer15
Qwen/Qwen2.5-1.5B,en,WEAT1,16,1.0175827,SEAT_base_en_WEAT1_layer16
Qwen/Qwen2.5-1.5B,en,WEAT1,17,1.052047,SEAT_base_en_WEAT1_layer17
Qwen/Qwen2.5-1.5B,en,WEAT1,18,1.0822998,SEAT_base_en_WEAT1_layer18
Qwen/Qwen2.5-1.5B,en,WEAT1,19,1.2339209,SEAT_base_en_WEAT1_layer19
Qwen/Qwen2.5-1.5B,en,WEAT1,20,1.2032812,SEAT_base_en_WEAT1_layer20
Qwen/Qwen2.5-1.5B,en,WEAT1,21,1.397641,SEAT_base_en_WEAT1_layer21
Qwen/Qwen2.5-1.5B,en,WEAT1,22,1.4762213,SEAT_base_en_WEAT1_layer22
Qwen/Qwen2.5-1.5B,en,WEAT1,23,1.396001,SEAT_base_en_WEAT1_layer23
Qwen/Qwen2.5-1.5B,en,WEAT1,24,1.4943814,SEAT_base_en_WEAT1_layer24
Qwen/Qwen2.5-1.5B,en,WEAT1,25,1.5598536,SEAT_base_en_WEAT1_layer25
Qwen/Qwen2.5-1.5B,en,WEAT1,26,1.3676683,SEAT_base_en_WEAT1_layer26
Qwen/Qwen2.5-1.5B,en,WEAT1,27,1.493577,SEAT_base_en_WEAT1_layer27
Qwen/Qwen2.5-1.5B,en,WEAT2,0,0.6247677,SEAT_base_en_WEAT2_layer0
Qwen/Qwen2.5-1.5B,en,WEAT2,1,0.8382673,SEAT_base_en_WEAT2_layer1
Qwen/Qwen2.5-1.5B,en,WEAT2,2,0.30595893,SEAT_base_en_WEAT2_layer2
Qwen/Qwen2.5-1.5B,en,WEAT2,3,0.4863238,SEAT_base_en_WEAT2_layer3
Qwen/Qwen2.5-1.5B,en,WEAT2,4,0.7642289,SEAT_base_en_WEAT2_layer4
Qwen/Qwen2.5-1.5B,en,WEAT2,5,0.9107315,SEAT_base_en_WEAT2_layer5
Qwen/Qwen2.5-1.5B,en,WEAT2,6,0.8934873,SEAT_base_en_WEAT2_layer6
Qwen/Qwen2.5-1.5B,en,WEAT2,7,0.98023975,SEAT_base_en_WEAT2_layer7
Qwen/Qwen2.5-1.5B,en,WEAT2,8,0.99365807,SEAT_base_en_WEAT2_layer8
Qwen/Qwen2.5-1.5B,en,WEAT2,9,0.99919313,SEAT_base_en_WEAT2_layer9
Qwen/Qwen2.5-1.5B,en,WEAT2,10,0.72275287,SEAT_base_en_WEAT2_layer10
Qwen/Qwen2.5-1.5B,en,WEAT2,11,1.0219805,SEAT_base_en_WEAT2_layer11
Qwen/Qwen2.5-1.5B,en,WEAT2,12,1.202686,SEAT_base_en_WEAT2_layer12
Qwen/Qwen2.5-1.5B,en,WEAT2,13,1.1783441,SEAT_base_en_WEAT2_layer13
Qwen/Qwen2.5-1.5B,en,WEAT2,14,1.1372963,SEAT_base_en_WEAT2_layer14
Qwen/Qwen2.5-1.5B,en,WEAT2,15,1.0569941,SEAT_base_en_WEAT2_layer15
Qwen/Qwen2.5-1.5B,en,WEAT2,16,1.2028805,SEAT_base_en_WEAT2_layer16
Qwen/Qwen2.5-1.5B,en,WEAT2,17,1.2297544,SEAT_base_en_WEAT2_layer17
Qwen/Qwen2.5-1.5B,en,WEAT2,18,1.1875268,SEAT_base_en_WEAT2_layer18
Qwen/Qwen2.5-1.5B,en,WEAT2,19,1.3434542,SEAT_base_en_WEAT2_layer19
Qwen/Qwen2.5-1.5B,en,WEAT2,20,1.3336762,SEAT_base_en_WEAT2_layer20
Qwen/Qwen2.5-1.5B,en,WEAT2,21,1.3642405,SEAT_base_en_WEAT2_layer21
Qwen/Qwen2.5-1.5B,en,WEAT2,22,1.4153066,SEAT_base_en_WEAT2_layer22
Qwen/Qwen2.5-1.5B,en,WEAT2,23,1.3207617,SEAT_base_en_WEAT2_layer23
Qwen/Qwen2.5-1.5B,en,WEAT2,24,1.382923,SEAT_base_en_WEAT2_layer24
Qwen/Qwen2.5-1.5B,en,WEAT2,25,1.3919278,SEAT_base_en_WEAT2_layer25
Qwen/Qwen2.5-1.5B,en,WEAT2,26,1.3668073,SEAT_base_en_WEAT2_layer26
Qwen/Qwen2.5-1.5B,en,WEAT2,27,1.4295249,SEAT_base_en_WEAT2_layer27
Qwen/Qwen2.5-1.5B,en,WEAT6,0,0.8236714,SEAT_base_en_WEAT6_layer0
Qwen/Qwen2.5-1.5B,en,WEAT6,1,1.2995868,SEAT_base_en_WEAT6_layer1
Qwen/Qwen2.5-1.5B,en,WEAT6,2,1.4132015,SEAT_base_en_WEAT6_layer2
Qwen/Qwen2.5-1.5B,en,WEAT6,3,1.032774,SEAT_base_en_WEAT6_layer3
Qwen/Qwen2.5-1.5B,en,WEAT6,4,1.021651,SEAT_base_en_WEAT6_layer4
Qwen/Qwen2.5-1.5B,en,WEAT6,5,1.0144322,SEAT_base_en_WEAT6_layer5
Qwen/Qwen2.5-1.5B,en,WEAT6,6,0.9361124,SEAT_base_en_WEAT6_layer6
Qwen/Qwen2.5-1.5B,en,WEAT6,7,0.9567755,SEAT_base_en_WEAT6_layer7
Qwen/Qwen2.5-1.5B,en,WEAT6,8,0.93705964,SEAT_base_en_WEAT6_layer8
Qwen/Qwen2.5-1.5B,en,WEAT6,9,1.0800346,SEAT_base_en_WEAT6_layer9
Qwen/Qwen2.5-1.5B,en,WEAT6,10,1.0330575,SEAT_base_en_WEAT6_layer10
Qwen/Qwen2.5-1.5B,en,WEAT6,11,1.0367291,SEAT_base_en_WEAT6_layer11
Qwen/Qwen2.5-1.5B,en,WEAT6,12,1.0827821,SEAT_base_en_WEAT6_layer12
Qwen/Qwen2.5-1.5B,en,WEAT6,13,1.0679872,SEAT_base_en_WEAT6_layer13
Qwen/Qwen2.5-1.5B,en,WEAT6,14,1.1262755,SEAT_base_en_WEAT6_layer14
Qwen/Qwen2.5-1.5B,en,WEAT6,15,1.0747799,SEAT_base_en_WEAT6_layer15
Qwen/Qwen2.5-1.5B,en,WEAT6,16,1.0899581,SEAT_base_en_WEAT6_layer16
Qwen/Qwen2.5-1.5B,en,WEAT6,17,1.1100523,SEAT_base_en_WEAT6_layer17
Qwen/Qwen2.5-1.5B,en,WEAT6,18,1.1984048,SEAT_base_en_WEAT6_layer18
Qwen/Qwen2.5-1.5B,en,WEAT6,19,1.1845702,SEAT_base_en_WEAT6_layer19
Qwen/Qwen2.5-1.5B,en,WEAT6,20,1.1737791,SEAT_base_en_WEAT6_layer20
Qwen/Qwen2.5-1.5B,en,WEAT6,21,1.2625134,SEAT_base_en_WEAT6_layer21
Qwen/Qwen2.5-1.5B,en,WEAT6,22,1.5634507,SEAT_base_en_WEAT6_layer22
Qwen/Qwen2.5-1.5B,en,WEAT6,23,1.6563272,SEAT_base_en_WEAT6_layer23
