model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
cerebras/Cerebras-GPT-111M,en,WEAT1,0,0,aster,ant,caress,0.059112548828125,0.032470703125,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer0
cerebras/Cerebras-GPT-111M,en,WEAT1,0,1,aster,ant,caress,0.02020263671875,0.0162353515625,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer1
cerebras/Cerebras-GPT-111M,en,WEAT1,0,2,aster,ant,caress,0.0135040283203125,0.00342559814453125,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer2
cerebras/Cerebras-GPT-111M,en,WEAT1,0,3,aster,ant,caress,0.006153106689453125,0.0025882720947265625,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer3
cerebras/Cerebras-GPT-111M,en,WEAT1,0,4,aster,ant,caress,0.0018911361694335938,0.0026988983154296875,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer4
cerebras/Cerebras-GPT-111M,en,WEAT1,0,5,aster,ant,caress,0.005458831787109375,0.00286102294921875,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer5
cerebras/Cerebras-GPT-111M,en,WEAT1,0,6,aster,ant,caress,0.03466796875,0.004009246826171875,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer6
cerebras/Cerebras-GPT-111M,en,WEAT1,0,7,aster,ant,caress,0.0164031982421875,0.0053558349609375,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer7
cerebras/Cerebras-GPT-111M,en,WEAT1,0,8,aster,ant,caress,0.0287017822265625,0.059112548828125,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer8
cerebras/Cerebras-GPT-111M,en,WEAT1,0,9,aster,ant,caress,0.0090789794921875,0.010101318359375,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt0_layer9
cerebras/Cerebras-GPT-111M,en,WEAT1,1,0,aster,ant,freedom,0.06182861328125,0.03399658203125,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt1_layer0
cerebras/Cerebras-GPT-111M,en,WEAT1,1,1,aster,ant,freedom,0.02069091796875,0.0164642333984375,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt1_layer1
cerebras/Cerebras-GPT-111M,en,WEAT1,1,2,aster,ant,freedom,0.013916015625,0.00331878662109375,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt1_layer2
cerebras/Cerebras-GPT-111M,en,WEAT1,1,3,aster,ant,freedom,0.00626373291015625,0.002689361572265625,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt1_layer3
cerebras/Cerebras-GPT-111M,en,WEAT1,1,4,aster,ant,freedom,0.0019512176513671875,0.0026683807373046875,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt1_layer4
cerebras/Cerebras-GPT-111M,en,WEAT1,1,5,aster,ant,freedom,0.00579833984375,0.0028018951416015625,1.1324882507324219e-06,5.364418029785156e-07,2.111111111111111,ATLAS_base_en_WEAT1_prompt1_layer5
