model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,0,0.39312834,0.005096735,0.0,0.0,0.044254806,0.2532037262612664,0.5330529446905768,5.506661,3.6570364070342976e-08,1.8285182035171488e-08,True,True,16,0.00022445859,0.9618924,0.061893135,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer0
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,1,0.16929822,0.005018273,0.0,0.0,0.11449298,0.03045481855646104,0.30814161484464675,2.3898754,0.016854089088308433,0.008427044544154216,True,False,16,0.0005746407,0.858426,0.08700314,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer1
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,2,0.29142603,0.005055614,0.0,0.0,0.8017231,0.1520670219136053,0.4307850436495966,4.098655,4.1555750700084104e-05,2.0777875350042052e-05,True,True,16,0.00403498,0.78221637,0.2599846,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer2
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,3,0.49452984,0.00515712,0.0,0.0,1.3247464,0.3537787701059288,0.6352809165548379,6.886347,5.724309914967307e-12,2.8621549574836536e-12,True,True,16,0.0068251207,0.83321404,0.3397678,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer3
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,4,0.7375433,0.0053418367,0.0,0.0,0.555833,0.5942936898799631,0.8807928799061087,10.091186,0.0,0.0,True,True,16,0.0029630417,0.9262465,0.1794042,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer4
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,5,0.8380435,0.0054427963,0.0,0.0,1.1313379,0.6934465675311362,0.9826404542965615,11.359404,0.0,0.0,True,True,16,0.0061976807,0.90619576,0.23791915,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer5
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,6,0.8509023,0.005458363,0.0,0.0,1.7122327,0.7060987449664357,0.9957058929424999,11.517242,0.0,0.0,True,True,16,0.009473316,0.88586795,0.3211221,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer6
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,7,1.0918692,0.0057517528,0.0,0.0,1.8474633,0.9432249603083175,1.240513509769197,14.396952,0.0,0.0,True,True,16,0.010845803,0.90484744,0.32682055,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer7
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,8,1.1749017,0.0058705173,0.0,0.0,2.117943,1.0247306460966839,1.3250728016267048,15.334278,0.0,0.0,True,True,16,0.012697352,0.90435374,0.35961366,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer8
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,9,1.2301221,0.005952399,0.0,0.0,1.7872036,1.0789073591311118,1.3813368196408609,15.9441805,0.0,0.0,True,True,16,0.0110179195,0.9148703,0.32662356,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer9
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,10,1.2661493,0.006010791,0.0,0.0,2.3508072,1.1141946686048299,1.4181038963060588,16.331238,0.0,0.0,True,True,16,0.014374329,0.90559304,0.39787865,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer10
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,en,WEAT1,11,1.2807517,0.0060320925,0.0,0.0,1.8275636,1.1285280772546677,1.4329753330846877,16.49039,0.0,0.0,True,True,16,0.01113986,0.9177815,0.35349405,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer11
