model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
facebook/MobileLLM-125M,base,en,WEAT1,0,0.39058304,0.005095488,0,0,0.04415424,0.25067554367863376,0.5304905329815225,5.4716773,4.457960289805385e-08,2.2289801449026925e-08,True,True,16,0.00022390256,0.9616916,0.061816424,1600,100,Enhanced_CEAT_base_en_WEAT1_layer0
facebook/MobileLLM-125M,base,en,WEAT1,1,0.15996991,0.005016321,0,0,0.10421765,0.02115352814400076,0.29878629381454114,2.258633,0.023906229633068987,0.011953114816534494,True,False,16,0.00052282994,0.8570825,0.08308811,1600,100,Enhanced_CEAT_base_en_WEAT1_layer1
facebook/MobileLLM-125M,base,en,WEAT1,2,0.29933593,0.0050582048,0,0,0.69690585,0.15994121188691343,0.4387306416554144,4.2088227,2.5670468373650834e-05,1.2835234186825417e-05,True,True,16,0.0035097348,0.8022336,0.24690396,1600,100,Enhanced_CEAT_base_en_WEAT1_layer2
facebook/MobileLLM-125M,base,en,WEAT1,3,0.5051495,0.005163456,0,0,1.2305024,0.3643119760709076,0.6459869912905426,7.0299087,2.0667911826421914e-12,1.0333955913210957e-12,True,True,16,0.006345525,0.8425435,0.3230871,1600,100,Enhanced_CEAT_base_en_WEAT1_layer3
facebook/MobileLLM-125M,base,en,WEAT1,4,0.72870225,0.005333955,0,0,0.6226021,0.5855583769058683,0.8718461173797152,9.977585,0.0,0.0,True,True,16,0.00331762,0.9210182,0.19134456,1600,100,Enhanced_CEAT_base_en_WEAT1_layer4
facebook/MobileLLM-125M,base,en,WEAT1,5,0.8463116,0.0054516243,0,0,1.165922,0.7015974682012481,0.9910257894357758,11.462184,0.0,0.0,True,True,16,0.00639626,0.9056398,0.24306375,1600,100,Enhanced_CEAT_base_en_WEAT1_layer5
facebook/MobileLLM-125M,base,en,WEAT1,6,0.8681154,0.005476928,0,0,1.7273214,0.7230658073713698,1.0131650428483567,11.730296,0.0,0.0,True,True,16,0.0096070515,0.8873472,0.35132807,1600,100,Enhanced_CEAT_base_en_WEAT1_layer6
facebook/MobileLLM-125M,base,en,WEAT1,7,1.1272422,0.0058004316,0,0,1.7267143,0.977970243048378,1.2765141720059434,14.800864,0.0,0.0,True,True,16,0.0102082,0.9105686,0.35657024,1600,100,Enhanced_CEAT_base_en_WEAT1_layer7
facebook/MobileLLM-125M,base,en,WEAT1,8,1.2006086,0.005908527,0,0,2.0619462,1.0499521777638405,1.3512650444499046,15.61931,0.0,0.0,True,True,16,0.01245441,0.9072949,0.35267234,1600,100,Enhanced_CEAT_base_en_WEAT1_layer8
facebook/MobileLLM-125M,base,en,WEAT1,9,1.2425,0.005971853,0,0,1.8688737,1.0910383119732683,1.393961583122557,16.078363,0.0,0.0,True,True,16,0.011501079,0.9138978,0.34689176,1600,100,Enhanced_CEAT_base_en_WEAT1_layer9
facebook/MobileLLM-125M,base,en,WEAT1,10,1.2774236,0.0060274084,0,0,1.9978353,1.125259104725267,1.4295881357227311,16.45393,0.0,0.0,True,True,16,0.012347075,0.9132388,0.36441064,1600,100,Enhanced_CEAT_base_en_WEAT1_layer10
facebook/MobileLLM-125M,base,en,WEAT1,11,1.2985431,0.006059499,0,0,1.4826168,1.1459740367924847,1.4511121543848835,16.681612,0.0,0.0,True,True,16,0.009137654,0.9265253,0.32289815,1600,100,Enhanced_CEAT_base_en_WEAT1_layer11
facebook/MobileLLM-125M,base,en,WEAT1,12,1.1973437,0.0059041516,0,0,2.2034724,1.0467430567036253,1.3479443574656862,15.582605,0.0,0.0,True,True,16,0.013301207,0.9039514,0.39535916,1600,100,Enhanced_CEAT_base_en_WEAT1_layer12
facebook/MobileLLM-125M,base,en,WEAT1,13,1.1784732,0.0058781384,0,0,2.7596338,1.028204726065428,1.3287417422878436,15.370919,0.0,0.0,True,True,16,0.01675883,0.89054704,0.43877423,1600,100,Enhanced_CEAT_base_en_WEAT1_layer13
facebook/MobileLLM-125M,base,en,WEAT1,14,1.0874597,0.005751334,0,0,3.402264,0.9388208117495986,1.2360985550869492,14.33933,0.0,0.0,True,True,16,0.02005281,0.87035716,0.5000004,1600,100,Enhanced_CEAT_base_en_WEAT1_layer14
facebook/MobileLLM-125M,base,en,WEAT1,15,1.1244556,0.005803123,0,0,3.5491555,0.9751489832919369,1.2737621590573063,14.760852,0.0,0.0,True,True,16,0.020954758,0.87184954,0.5135852,1600,100,Enhanced_CEAT_base_en_WEAT1_layer15
facebook/MobileLLM-125M,base,en,WEAT1,16,1.0980809,0.00576767,0,0,3.8994067,0.9492310633688431,1.2469306836099165,14.458862,0.0,0.0,True,True,16,0.022928502,0.8627947,0.54524475,1600,100,Enhanced_CEAT_base_en_WEAT1_layer16
facebook/MobileLLM-125M,base,en,WEAT1,17,1.1935023,0.0059039323,0,0,3.7000124,1.0429044603081106,1.3441001535682322,15.532902,0.0,0.0,True,True,16,0.022110222,0.8759959,0.5650172,1600,100,Enhanced_CEAT_base_en_WEAT1_layer17
facebook/MobileLLM-125M,base,en,WEAT1,18,1.1853031,0.0058922186,0,0,3.8365343,1.0348547057435107,1.3357514782622266,15.441518,0.0,0.0,True,True,16,0.02287203,0.873026,0.60655457,1600,100,Enhanced_CEAT_base_en_WEAT1_layer18
facebook/MobileLLM-125M,base,en,WEAT1,19,1.237973,0.0059690764,0,0,3.0062366,1.0865465467212647,1.3893994028331786,16.023506,0.0,0.0,True,True,16,0.0181402,0.89161766,0.53592587,1600,100,Enhanced_CEAT_base_en_WEAT1_layer19
facebook/MobileLLM-125M,base,en,WEAT1,20,1.2312964,0.0059598223,0,0,3.292885,1.0799874283189899,1.3826054118757123,15.949459,0.0,0.0,True,True,16,0.019841578,0.88607645,0.507032,1600,100,Enhanced_CEAT_base_en_WEAT1_layer20
facebook/MobileLLM-125M,base,en,WEAT1,21,1.1290294,0.0058141844,0,0,4.813856,0.9795805733631873,1.2784782130290246,14.8067875,0.0,0.0,True,True,16,0.028420022,0.85159755,0.64390284,1600,100,Enhanced_CEAT_base_en_WEAT1_layer21
facebook/MobileLLM-125M,base,en,WEAT1,22,1.1938237,0.0059071626,0,0,4.4429483,1.0431846538575023,1.3444627365080983,15.532836,0.0,0.0,True,True,16,0.02636334,0.86474776,0.6159806,1600,100,Enhanced_CEAT_base_en_WEAT1_layer22
facebook/MobileLLM-125M,base,en,WEAT1,23,1.1410311,0.0058275387,0,0,3.7940578,0.9914108009098612,1.2906514911891378,14.947031,0.0,0.0,True,True,16,0.022232946,0.86994237,0.5808254,1600,100,Enhanced_CEAT_base_en_WEAT1_layer23
facebook/MobileLLM-125M,base,en,WEAT1,24,1.0842663,0.0057529616,0,0,5.0591955,0.9356064051688395,1.2329262047707357,14.295199,0.0,0.0,True,True,16,0.029069468,0.8437319,0.6394896,1600,100,Enhanced_CEAT_base_en_WEAT1_layer24
facebook/MobileLLM-125M,base,en,WEAT1,25,1.1235977,0.0058081257,0,0,5.2563596,0.9742268130007227,1.2729686692533058,14.7432375,0.0,0.0,True,True,16,0.030229645,0.84624505,0.5953543,1600,100,Enhanced_CEAT_base_en_WEAT1_layer25
facebook/MobileLLM-125M,base,en,WEAT1,26,1.1163914,0.005801179,0,0,6.1290865,0.967109847197378,1.2656729935313817,14.657449,0.0,0.0,True,True,16,0.035196662,0.83319724,0.64855903,1600,100,Enhanced_CEAT_base_en_WEAT1_layer26
facebook/MobileLLM-125M,base,en,WEAT1,27,1.0449195,0.0057181506,0,0,10.00048,0.8967100457328573,1.1931289358955608,13.818314,0.0,0.0,True,True,16,0.056219883,0.7757526,0.8810273,1600,100,Enhanced_CEAT_base_en_WEAT1_layer27
facebook/MobileLLM-125M,base,en,WEAT1,28,1.024971,0.0056920475,0,0,9.96325,0.8771002329719786,1.172841783629584,13.585553,0.0,0.0,True,True,16,0.05668565,0.7705428,0.79803413,1600,100,Enhanced_CEAT_base_en_WEAT1_layer28
facebook/MobileLLM-125M,base,en,WEAT1,29,0.98210657,0.0056292014,0,0,7.494713,0.8350543841634022,1.1291587486948742,13.089867,0.0,0.0,True,True,16,0.042994678,0.79090315,0.7365445,1600,100,Enhanced_CEAT_base_en_WEAT1_layer29
facebook/MobileLLM-125M,base,en,WEAT2,0,1.0651215,0.005709059,0,0,0.0016428003,0.9170299607688442,1.213213102204178,14.096683,0.0,0.0,True,True,16,9.4032175e-06,0.99712104,0.012668133,1600,100,Enhanced_CEAT_base_en_WEAT2_layer0
facebook/MobileLLM-125M,base,en,WEAT2,1,0.4273637,0.0051142303,0,0,0.025244744,0.2871991301456626,0.567528257282621,5.9759574,2.287427802727393e-09,1.1437139013636966e-09,True,True,16,0.00012905893,0.9734183,0.04474008,1600,100,Enhanced_CEAT_base_en_WEAT2_layer1
facebook/MobileLLM-125M,base,en,WEAT2,2,0.24851286,0.00503921,0,0,0.1939641,0.10938012470983538,0.3876456035158726,3.5008028,0.00046385902326218087,0.00023192951163109043,True,True,16,0.0009762687,0.8743,0.113381475,1600,100,Enhanced_CEAT_base_en_WEAT2_layer2
facebook/MobileLLM-125M,base,en,WEAT2,3,0.24712315,0.0050391736,0,0,0.3191213,0.10799092371501193,0.3862553803201748,3.4812386,0.0004991006703753964,0.0002495503351876982,True,True,16,0.0016073406,0.8378297,0.14462595,1600,100,Enhanced_CEAT_base_en_WEAT2_layer3
facebook/MobileLLM-125M,base,en,WEAT2,4,0.5798199,0.0052141007,0,0,1.2214575,0.43829340287108,0.721346432486586,8.029776,8.881784197001252e-16,4.440892098500626e-16,True,True,16,0.006332283,0.8629588,0.26208162,1600,100,Enhanced_CEAT_base_en_WEAT2_layer4
facebook/MobileLLM-125M,base,en,WEAT2,5,0.81059927,0.0054167947,0,0,1.8090725,0.6663481200529753,0.9548504149125399,11.013745,0.0,0.0,True,True,16,0.009698585,0.8787722,0.29412776,1600,100,Enhanced_CEAT_base_en_WEAT2_layer5
facebook/MobileLLM-125M,base,en,WEAT2,6,0.9356891,0.0055538076,0,0,1.9047347,0.7896249833847355,1.0817531999801326,12.555562,0.0,0.0,True,True,16,0.010728427,0.8895737,0.41162026,1600,100,Enhanced_CEAT_base_en_WEAT2_layer6
facebook/MobileLLM-125M,base,en,WEAT2,7,1.0615736,0.005716037,0,0,3.275171,0.9133915745129824,1.2097556747088194,14.041148,0.0,0.0,True,True,16,0.018743116,0.8715618,0.45956898,1600,100,Enhanced_CEAT_base_en_WEAT2_layer7
facebook/MobileLLM-125M,base,en,WEAT2,8,1.062093,0.00571854,0,0,3.7809072,0.9138785218112286,1.2103075171597186,14.044942,0.0,0.0,True,True,16,0.022008613,0.8609984,0.51410306,1600,100,Enhanced_CEAT_base_en_WEAT2_layer8
facebook/MobileLLM-125M,base,en,WEAT2,9,1.1780242,0.0058781332,0,0,2.9382818,1.0277557230831686,1.3282926224826272,15.365068,0.0,0.0,True,True,16,0.017546782,0.88797534,0.5012085,1600,100,Enhanced_CEAT_base_en_WEAT2_layer9
facebook/MobileLLM-125M,base,en,WEAT2,10,1.106337,0.005778567,0,0,3.7595735,0.9573465885150354,1.2553273139965613,14.553831,0.0,0.0,True,True,16,0.02231776,0.8656293,0.4982385,1600,100,Enhanced_CEAT_base_en_WEAT2_layer10
facebook/MobileLLM-125M,base,en,WEAT2,11,1.1387799,0.0058205375,0,0,2.7558672,0.9892494287421609,1.288310328490505,14.926509,0.0,0.0,True,True,16,0.016598705,0.88727534,0.47930908,1600,100,Enhanced_CEAT_base_en_WEAT2_layer11
facebook/MobileLLM-125M,base,en,WEAT2,12,1.0043955,0.005648549,0,0,5.1107035,0.857090804439741,1.1517001654088919,13.363995,0.0,0.0,True,True,16,0.029385297,0.83044994,0.56122524,1600,100,Enhanced_CEAT_base_en_WEAT2_layer12
facebook/MobileLLM-125M,base,en,WEAT2,13,0.92716956,0.0055574384,0,0,5.8045096,0.7810577163075767,1.07328140646464,12.437178,0.0,0.0,True,True,16,0.032877184,0.8059052,0.61911243,1600,100,Enhanced_CEAT_base_en_WEAT2_layer13
facebook/MobileLLM-125M,base,en,WEAT2,14,0.8953835,0.0055247913,0,0,6.8697057,0.749701438394401,1.0410655160275961,12.04623,0.0,0.0,True,True,16,0.03893435,0.7816144,0.71430904,1600,100,Enhanced_CEAT_base_en_WEAT2_layer14
facebook/MobileLLM-125M,base,en,WEAT2,15,0.942817,0.005578469,0,0,6.569346,0.796428928977757,1.089205016487331,12.623212,0.0,0.0,True,True,16,0.037252963,0.79700804,0.65248704,1600,100,Enhanced_CEAT_base_en_WEAT2_layer15
facebook/MobileLLM-125M,base,en,WEAT2,16,1.0138571,0.005659141,0,0,4.7215037,0.8664144048247373,1.1612998476471865,13.477257,0.0,0.0,True,True,16,0.027529597,0.8373642,0.6007824,1600,100,Enhanced_CEAT_base_en_WEAT2_layer16
facebook/MobileLLM-125M,base,en,WEAT2,17,0.9332164,0.005566201,0,0,6.293043,0.7869894042883321,1.079443381699522,12.508433,0.0,0.0,True,True,16,0.0362925,0.79758143,0.6922282,1600,100,Enhanced_CEAT_base_en_WEAT2_layer17
facebook/MobileLLM-125M,base,en,WEAT2,18,0.96470344,0.005603089,0,0,6.1198454,0.8179927173011118,1.1114141640312858,12.887837,0.0,0.0,True,True,16,0.035517268,0.8062376,0.70587593,1600,100,Enhanced_CEAT_base_en_WEAT2_layer18
facebook/MobileLLM-125M,base,en,WEAT2,19,1.0024127,0.0056458497,0,0,5.0529537,0.85514320384533,1.1496821497771066,13.340801,0.0,0.0,True,True,16,0.029576994,0.82958883,0.6043738,1600,100,Enhanced_CEAT_base_en_WEAT2_layer19
facebook/MobileLLM-125M,base,en,WEAT2,20,0.97979665,0.005620996,0,0,5.976098,0.8328516800286286,1.1267416160223966,13.068607,0.0,0.0,True,True,16,0.034582213,0.81169164,0.69171464,1600,100,Enhanced_CEAT_base_en_WEAT2_layer20
facebook/MobileLLM-125M,base,en,WEAT2,21,1.0936595,0.00576253,0,0,4.157306,0.9448760508654409,1.242442989433021,14.407066,0.0,0.0,True,True,16,0.024669077,0.85716796,0.5072052,1600,100,Enhanced_CEAT_base_en_WEAT2_layer21
facebook/MobileLLM-125M,base,en,WEAT2,22,0.9857558,0.0056233625,0,0,4.564245,0.8387799043260981,1.1327316980756352,13.145325,0.0,0.0,True,True,16,0.026516374,0.83580935,0.5512,1600,100,Enhanced_CEAT_base_en_WEAT2_layer22
facebook/MobileLLM-125M,base,en,WEAT2,23,1.1470673,0.0058362996,0,0,3.8235571,0.9973345357929537,1.296800081058853,15.01482,0.0,0.0,True,True,16,0.022862561,0.86883354,0.55497676,1600,100,Enhanced_CEAT_base_en_WEAT2_layer23
facebook/MobileLLM-125M,base,en,WEAT2,24,1.1136221,0.0057894457,0,0,3.965862,0.9644915336724471,1.2627526050452043,14.635897,0.0,0.0,True,True,16,0.023508497,0.8630243,0.58006114,1600,100,Enhanced_CEAT_base_en_WEAT2_layer24
