model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT1,0,0.10886488,0.0050074635,0.0,0.0,0.018051337,-0.029828896043553682,0.24755865824009451,1.5384341,0.12394249824725567,0.061971249123627836,False,False,16,9.032036e-05,0.9127035,0.039261527,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer0
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT1,1,0.47558805,0.0051507764,0.0,0.0,2.9235613,0.33492357525736394,0.6162525316724151,6.6266584,3.4337199750211767e-11,1.7168599875105883e-11,True,True,16,0.014984436,0.7434936,0.36857298,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer1
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT1,2,0.8655512,0.0054756254,0.0,0.0,2.1590247,0.7205188019375254,1.010583545436437,11.697038,0.0,0.0,True,True,16,0.0117359925,0.8751677,0.41216928,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer2
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT1,3,0.9195026,0.0055373856,0.0,0.0,2.5881736,0.7736546154986632,1.0653506163586366,12.356646,0.0,0.0,True,True,16,0.014081714,0.8713393,0.41892946,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer3
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT1,4,0.7604473,0.0053710556,0.0,0.0,2.868924,0.6168064882259924,0.9040881584185999,10.376224,0.0,0.0,True,True,16,0.015525839,0.83673835,0.5447215,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer4
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT1,5,0.49564782,0.0051765842,0.0,0.0,7.1221085,0.35463138127867144,0.6366642544215544,6.8889265,5.621503262887018e-12,2.810751631443509e-12,True,True,16,0.03639604,0.6178607,0.73695153,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer5
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT2,0,1.0159566,0.0056451587,0.0,0.0,0.015567127,0.8686961772482061,1.1632171032388543,13.521881,0.0,0.0,True,True,16,8.856314e-05,0.9907372,0.038877726,1600,100,Enhanced_CEAT_finetuned_en_WEAT2_layer0
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT2,1,1.1149461,0.005778911,0.0,0.0,0.5456535,0.9659513249247347,1.2639409289509977,14.666648,0.0,0.0,True,True,16,0.0031706057,0.94953173,0.18777037,1600,100,Enhanced_CEAT_finetuned_en_WEAT2_layer1
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT2,2,1.1929735,0.005897067,0.0,0.0,2.0553713,1.0424632359117274,1.3434837531477208,15.535054,0.0,0.0,True,True,16,0.012107301,0.9080008,0.4650544,1600,100,Enhanced_CEAT_finetuned_en_WEAT2_layer2
DebK/pythia-70m-finetuned-alpaca-hindi,finetuned,en,WEAT2,3,1.0044819,0.0056408364,0.0,0.0,2.8994236,0.8572778303435731,1.1516859929749084,13.374278,0.0,0.0,True,True,16,0.016356643,0.8731332,0.586345,1600,100,Enhanced_CEAT_finetuned_en_WEAT2_layer3
