model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,0,0.25660068,0.005041163,0,0,0.0035697932,0.11744098166670874,0.3957603742674343,3.6140356,0.0003014676334163191,0.00015073381670815955,True,True,16,1.797888e-05,0.98347574,0.017516837,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer0
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,1,0.7844826,0.0053858683,0,0,0.36698997,0.6406438359134271,0.92832136069607,10.689452,0.0,0.0,True,True,16,0.0019612326,0.9435729,0.13677943,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer1
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,2,0.75139254,0.005354105,0,0,0.36947227,0.6079785491964764,0.8948065374352985,10.268888,0.0,0.0,True,True,16,0.0019783434,0.9408325,0.14171445,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer2
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,3,1.1404208,0.005813615,0,0,0.21072787,0.9909792906917674,1.2898622982822316,14.956914,0.0,0.0,True,True,16,0.001226322,0.9693011,0.14816177,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer3
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,4,1.3553182,0.0061487383,0,0,0.17777428,1.2016297907079214,1.5090065866266733,17.28416,0.0,0.0,True,True,16,0.0010911096,0.9756333,0.11523807,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer4
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,5,1.4148232,0.0062519372,0,0,0.21985854,1.2598504103243386,1.5697959386289084,17.893482,0.0,0.0,True,True,16,0.0013683605,0.9738616,0.13911164,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer5
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,6,1.4026471,0.0062313536,0,0,0.44100234,1.2479296900623007,1.5573645852215128,17.768764,0.0,0.0,True,True,16,0.0027389047,0.9627092,0.16964948,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer6
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,1.4934894,0.006394677,0,0,0.15214145,1.3367574858084534,1.6502212834939147,18.676386,0.0,0.0,True,True,16,0.0009772258,0.97907275,0.13349271,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer7
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,1.4191138,0.0062605026,0,0,0.4665833,1.2640348574173512,1.5741926530349193,17.935463,0.0,0.0,True,True,16,0.0029622363,0.96167034,0.19811761,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer8
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,1.478033,0.0063668657,0,0,0.37752315,1.3216422437928739,1.634423649380344,18.523424,0.0,0.0,True,True,16,0.0024113564,0.96679217,0.15727258,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer9
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,10,1.5136315,0.006434138,0,0,0.55035335,1.3564167203236672,1.6708462057780173,18.870132,0.0,0.0,True,True,16,0.0035367645,0.9607369,0.17452395,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer10
