model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,0,0.70693976,0.005312355,0,0,0.0010800506,0.5640860164472323,0.8497934972933072,9.699266,0.0,0.0,True,True,16,5.729405e-06,0.9966141,0.00988847,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,1,0.3915895,0.0050960886,0,0,0.07837231,0.2516737472866455,0.5315052378322205,5.4854536,4.124097863211773e-08,2.0620489316058865e-08,True,True,16,0.00039915706,0.9489849,0.06934047,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer1
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,2,0.43639988,0.005119978,0,0,0.29675823,0.2961565748298355,0.5766431793129257,6.098887,1.068095611955755e-09,5.340478059778775e-10,True,True,16,0.0015120723,0.9109263,0.13149875,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer2
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,3,0.33693522,0.0050726603,0,0,0.5384199,0.19734147015153491,0.4765289741462556,4.730734,2.2370963572715397e-06,1.1185481786357698e-06,True,True,16,0.0027406532,0.8447345,0.2217908,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer3
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,4,0.26980272,0.005047337,0,0,0.5835972,0.13055782991282266,0.40904760879643637,3.7976518,0.00014607334064087318,7.303667032043659e-05,True,True,16,0.0029530022,0.7987415,0.23309878,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer4
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,5,0.5794635,0.0052105673,0,0,0.21705608,0.43798493752207046,0.7209420262840819,8.02756,8.881784197001252e-16,4.440892098500626e-16,True,True,16,0.0011290031,0.9420297,0.13989109,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer5
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,6,1.2310497,0.005948649,0,0,0.395802,1.079882561173852,1.3822167525621099,15.961231,0.0,0.0,True,True,16,0.0023334594,0.96077955,0.16525888,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,1.4261261,0.006272468,0,0,0.33722103,1.27089910775919,1.5813531371901508,18.006891,0.0,0.0,True,True,16,0.0021073865,0.967824,0.15966868,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer7
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,1.5753404,0.0065525942,0,0,0.374474,1.4166850305802168,1.7339957498305498,19.461117,0.0,0.0,True,True,16,0.0024363124,0.9686823,0.15259147,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer8
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,1.5323808,0.0064695207,0,0,0.47036722,1.3747343865613868,1.6900272520799706,19.051565,0.0,0.0,True,True,16,0.003011081,0.9642116,0.17778969,1600,100,Enhanced_CEAT_finetuned_en_WEAT1_layer9
