model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
apple/OpenELM-270M,base,en,WEAT1,0,0.7068265,0.0053122556,0,0,0.0009837388,0.5639740964832958,0.8496789196070973,9.697803,0.0,0.0,True,True,16,5.218736e-06,0.996768,0.009437501,1600,100,Enhanced_CEAT_base_en_WEAT1_layer0
apple/OpenELM-270M,base,en,WEAT1,1,0.38565192,0.005093136,0,0,0.05684031,0.24577670855880385,0.5255271239721715,5.4038444,6.522754913973472e-08,3.261377456986736e-08,True,True,16,0.00028929746,0.95589924,0.06345585,1600,100,Enhanced_CEAT_base_en_WEAT1_layer1
apple/OpenELM-270M,base,en,WEAT1,2,0.4155175,0.0051085507,0,0,0.2009987,0.27543079331315107,0.5556042246540731,5.813537,6.116640083320135e-09,3.0583200416600675e-09,True,True,16,0.0010227745,0.9230521,0.109485775,1600,100,Enhanced_CEAT_base_en_WEAT1_layer2
apple/OpenELM-270M,base,en,WEAT1,3,0.31617755,0.005063613,0,0,0.3579896,0.17670834285574388,0.45564675110024977,4.4432507,8.86098335617369e-06,4.430491678086845e-06,True,True,16,0.0018179653,0.8652098,0.18091264,1600,100,Enhanced_CEAT_base_en_WEAT1_layer3
apple/OpenELM-270M,base,en,WEAT1,4,0.2604462,0.0050435844,0,0,0.37747097,0.1212530831679603,0.3996392985001305,3.6673162,0.0002451096203235359,0.00012255481016176795,True,True,16,0.0019068681,0.832417,0.17190757,1600,100,Enhanced_CEAT_base_en_WEAT1_layer4
apple/OpenELM-270M,base,en,WEAT1,5,0.5451029,0.005186282,0,0,0.17630622,0.4039544331903815,0.6862513554219842,7.5692077,3.752553823233029e-14,1.8762769116165146e-14,True,True,16,0.000915356,0.9445093,0.112498194,1600,100,Enhanced_CEAT_base_en_WEAT1_layer5
apple/OpenELM-270M,base,en,WEAT1,6,1.185746,0.0058799456,0,0,0.32646486,1.0354543446625812,1.3360375643645184,15.463401,0.0,0.0,True,True,16,0.001902563,0.9632292,0.15399921,1600,100,Enhanced_CEAT_base_en_WEAT1_layer6
apple/OpenELM-270M,base,en,WEAT1,7,1.3903618,0.0062094224,0,0,0.31734753,1.2359168424593037,1.54480672931804,17.64421,0.0,0.0,True,True,16,0.0019642247,0.9681363,0.16066575,1600,100,Enhanced_CEAT_base_en_WEAT1_layer7
apple/OpenELM-270M,base,en,WEAT1,8,1.5502436,0.006503692,0,0,0.40774608,1.3921813958377485,1.7083058363705035,19.222946,0.0,0.0,True,True,16,0.0026364857,0.96689504,0.16591525,1600,100,Enhanced_CEAT_base_en_WEAT1_layer8
apple/OpenELM-270M,base,en,WEAT1,9,1.5139731,0.0064344816,0,0,0.47507542,1.3567541685210651,1.6711920652283245,18.873888,0.0,0.0,True,True,16,0.0030247534,0.9636945,0.18821669,1600,100,Enhanced_CEAT_base_en_WEAT1_layer9
apple/OpenELM-270M,base,en,WEAT1,10,1.5482681,0.006500148,0,0,0.47725227,1.3902489233538633,1.7062872361615176,19.203682,0.0,0.0,True,True,16,0.003083147,0.9641579,0.18655932,1600,100,Enhanced_CEAT_base_en_WEAT1_layer10
apple/OpenELM-270M,base,en,WEAT1,11,1.589206,0.006579797,0,0,0.31939122,1.4302216472286247,1.748190313373182,19.591782,0.0,0.0,True,True,16,0.0021087732,0.97111577,0.17217863,1600,100,Enhanced_CEAT_base_en_WEAT1_layer11
apple/OpenELM-270M,base,en,WEAT1,12,1.5470704,0.0064974166,0,0,0.37558743,1.3890844345472941,1.7050563335038533,19.19286,0.0,0.0,True,True,16,0.0024786121,0.9678347,0.22553754,1600,100,Enhanced_CEAT_base_en_WEAT1_layer12
apple/OpenELM-270M,base,en,WEAT1,13,1.4274842,0.0062763304,0,0,0.7039778,1.2722093447934408,1.582758964609025,18.01849,0.0,0.0,True,True,16,0.004463783,0.95323795,0.26329696,1600,100,Enhanced_CEAT_base_en_WEAT1_layer13
apple/OpenELM-270M,base,en,WEAT1,14,1.5274559,0.0064609037,0,0,0.66915536,1.3699145170205822,1.6849973348623524,19.002995,0.0,0.0,True,True,16,0.0043179956,0.9570157,0.2555741,1600,100,Enhanced_CEAT_base_en_WEAT1_layer14
apple/OpenELM-270M,base,en,WEAT1,15,1.5019988,0.0064172572,0,0,1.8092996,1.344990407184389,1.659007157131407,18.749723,0.0,0.0,True,True,16,0.011324978,0.92930365,0.42648983,1600,100,Enhanced_CEAT_base_en_WEAT1_layer15
apple/OpenELM-270M,base,en,WEAT2,0,0.94441164,0.0055574467,0,0,0.00033815045,0.7982996881002455,1.090523582697484,12.668456,0.0,0.0,True,True,16,1.8812377e-06,0.9985477,0.005666256,1600,100,Enhanced_CEAT_base_en_WEAT2_layer0
apple/OpenELM-270M,base,en,WEAT2,1,1.0808078,0.0057301335,0,0,0.011872362,0.9324431460786501,1.2291724640440305,14.277958,0.0,0.0,True,True,16,6.801105e-05,0.99236983,0.025591016,1600,100,Enhanced_CEAT_base_en_WEAT2_layer1
apple/OpenELM-270M,base,en,WEAT2,2,1.0432647,0.0056804297,0,0,0.05041225,0.8955449504062967,1.1909845429256125,13.842162,0.0,0.0,True,True,16,0.000286631,0.98377293,0.06470168,1600,100,Enhanced_CEAT_base_en_WEAT2_layer2
apple/OpenELM-270M,base,en,WEAT2,3,0.8796035,0.0054853163,0,0,0.51089996,0.7344428471753931,1.024764163093772,11.876435,0.0,0.0,True,True,16,0.0028217998,0.9396477,0.23757005,1600,100,Enhanced_CEAT_base_en_WEAT2_layer3
apple/OpenELM-270M,base,en,WEAT2,4,0.9866751,0.0056098416,0,0,0.39557374,0.8398759837051264,1.1334741835693487,13.1734295,0.0,0.0,True,True,16,0.002227541,0.9521896,0.15958309,1600,100,Enhanced_CEAT_base_en_WEAT2_layer4
apple/OpenELM-270M,base,en,WEAT2,5,1.0242718,0.005657048,0,0,0.37890443,0.8768563879639477,1.1716873036711841,13.618218,0.0,0.0,True,True,16,0.002137169,0.95488715,0.18010819,1600,100,Enhanced_CEAT_base_en_WEAT2_layer5
apple/OpenELM-270M,base,en,WEAT2,6,1.3229511,0.0060958113,0,0,0.50824064,1.1699255631197016,1.4759765937101323,16.944471,0.0,0.0,True,True,16,0.0031650956,0.95750225,0.2527517,1600,100,Enhanced_CEAT_base_en_WEAT2_layer6
apple/OpenELM-270M,base,en,WEAT2,7,1.4451824,0.006308035,0,0,0.6821292,1.289515954587988,1.6008489307422122,18.195988,0.0,0.0,True,True,16,0.0043375813,0.9544668,0.30793476,1600,100,Enhanced_CEAT_base_en_WEAT2_layer7
