model_id,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,layer_0,0.04218633830547334,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,layer_1,1.8951580119133,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,layer_2,3.0040347266197203,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,layer_3,2.996803901195525,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,layer_4,2.9907645201683035,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,layer_5,3.0147043728828438,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,layer_6,3.014550359249115,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,7,layer_7,3.0245569777488712,0.0,0.0,True
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,8,layer_8,3.009668602943421,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,9,layer_9,3.016334946155548,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,10,layer_10,3.013483889102936,0.0,0.0,False
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,11,layer_11,3.0236022210121147,0.0,0.0,True
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,12,layer_12,3.032543087005615,0.0,0.0,True
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,13,layer_13,3.0340397858619697,0.0,0.0,True
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,14,layer_14,3.021308917999268,0.0,0.0,True
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,15,layer_15,3.0259550189971915,0.0,0.0,True
