model_id,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,layer_0,0.01598765076994471,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,layer_1,0.019168551957510088,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,layer_2,0.024045974535714325,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,layer_3,0.021568747625851755,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,layer_4,0.15601883203280523,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,layer_5,0.15583420159677897,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,layer_6,0.15257443509051363,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,7,layer_7,0.15033197005957188,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,8,layer_8,0.14846365677316017,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,9,layer_9,0.15280797425131507,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,10,layer_10,0.15644433793834928,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,11,layer_11,0.15456379747074378,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,12,layer_12,0.15286666472104518,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,13,layer_13,0.15450999787349107,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,14,layer_14,0.15453689767211748,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,15,layer_15,0.15414073700143854,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,16,layer_16,0.15666198176359872,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,17,layer_17,0.15595035981811997,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,18,layer_18,0.1582637424999857,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,19,layer_19,0.16243076585083055,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,20,layer_20,0.16449226860010413,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,21,layer_21,0.16346029450734795,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,22,layer_22,0.1719410673833631,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,23,layer_23,0.17012899913044294,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,24,layer_24,0.1719924215443771,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,25,layer_25,0.17751421657149424,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,26,layer_26,0.17142752577322373,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,27,layer_27,0.16771046269031054,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,28,layer_28,0.19565935346308377,0.0016506833955645562,0.0,True
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,29,layer_29,0.08556336855792829,0.0016506833955645562,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,0,layer_0,0.012609558105468757,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,1,layer_1,0.012876892089843751,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,2,layer_2,0.01452087402343749,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,3,layer_3,0.01526245117187501,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,4,layer_4,0.11427490234375001,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,5,layer_5,0.11586059570312504,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,6,layer_6,0.11839477539062501,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,7,layer_7,0.12053222656250001,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,8,layer_8,0.11967529296875004,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,9,layer_9,0.12063720703124999,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,10,layer_10,0.12003173828125,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,11,layer_11,0.11910888671875003,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,12,layer_12,0.12043701171874996,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,13,layer_13,0.11881591796875002,0.0,0.0,False
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,English,WEAT2,14,layer_14,0.11580810546875,0.0,0.0,False
