model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,0,separability_analysis,0.9,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,1,separability_analysis,0.89,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer1
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,2,separability_analysis,0.9,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer2
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,3,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer3
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,4,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer4
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,5,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer5
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,6,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer6
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer7
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer8
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer9
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,10,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer10
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,11,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer11
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,12,separability_analysis,0.88,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer12
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,13,separability_analysis,0.86,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer13
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,14,separability_analysis,0.81,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer14
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,15,separability_analysis,0.7,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer15
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,bias_mitigation,1.0,True,-2.0,0.6867886185646057,0.9445412158966064,-37.530121207237244,SteeringVec_finetuned_en_WEAT1_layer7_coef-2.0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,bias_mitigation,1.0,True,-1.0,0.6867886185646057,0.9412479996681213,-37.05061078071594,SteeringVec_finetuned_en_WEAT1_layer7_coef-1.0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,bias_mitigation,1.0,False,0.0,0.6867886185646057,0.940319836139679,-36.91546618938446,SteeringVec_finetuned_en_WEAT1_layer7_coef0.0
