model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,0,separability_analysis,0.56,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,1,separability_analysis,0.82,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer1
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,2,separability_analysis,0.84,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer2
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,3,separability_analysis,0.8,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer3
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,4,separability_analysis,0.74,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer4
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,5,separability_analysis,0.78,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer5
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,6,separability_analysis,0.94,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,separability_analysis,0.94,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer7
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer8
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer9
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,10,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer10
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,11,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer11
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,12,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer12
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,13,separability_analysis,0.87,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer13
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,14,separability_analysis,0.72,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer14
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,15,separability_analysis,0.72,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer15
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,bias_mitigation,1.0,True,-2.0,0.6791766285896301,0.9113796353340149,-34.18889939785004,SteeringVec_finetuned_en_WEAT1_layer9_coef-2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,bias_mitigation,1.0,True,-1.0,0.6791766285896301,0.9114652276039124,-34.201499819755554,SteeringVec_finetuned_en_WEAT1_layer9_coef-1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,bias_mitigation,1.0,False,0.0,0.6791766285896301,0.9115243554115295,-34.210205078125,SteeringVec_finetuned_en_WEAT1_layer9_coef0.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,bias_mitigation,1.0,True,1.0,0.6791766285896301,0.9115951657295227,-34.220632910728455,SteeringVec_finetuned_en_WEAT1_layer9_coef1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,bias_mitigation,1.0,True,1.6,0.6791766285896301,0.9116277098655701,-34.225425124168396,SteeringVec_finetuned_en_WEAT1_layer9_coef1.6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,bias_mitigation,1.0,True,2.0,0.6791766285896301,0.9116680026054382,-34.23135578632355,SteeringVec_finetuned_en_WEAT1_layer9_coef2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,bias_mitigation,1.0,True,-2.0,0.5803866982460022,0.9115937948226929,-57.066625356674194,SteeringVec_finetuned_en_WEAT1_layer8_coef-2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,bias_mitigation,1.0,True,-1.0,0.5803866982460022,0.9115763902664185,-57.06362724304199,SteeringVec_finetuned_en_WEAT1_layer8_coef-1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,bias_mitigation,1.0,False,0.0,0.5803866982460022,0.9115243554115295,-57.05466270446777,SteeringVec_finetuned_en_WEAT1_layer8_coef0.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,bias_mitigation,1.0,True,1.0,0.5803866982460022,0.9115182757377625,-57.05361366271973,SteeringVec_finetuned_en_WEAT1_layer8_coef1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,bias_mitigation,1.0,True,1.6,0.5803866982460022,0.9115300178527832,-57.05563426017761,SteeringVec_finetuned_en_WEAT1_layer8_coef1.6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,bias_mitigation,1.0,True,2.0,0.5803866982460022,0.9115050435066223,-57.05133080482483,SteeringVec_finetuned_en_WEAT1_layer8_coef2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,0,separability_analysis,0.56,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,1,separability_analysis,0.82,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer1
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,2,separability_analysis,0.84,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer2
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,3,separability_analysis,0.82,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer3
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,4,separability_analysis,0.74,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer4
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,5,separability_analysis,0.77,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer5
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,6,separability_analysis,0.74,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,7,separability_analysis,0.62,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer7
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer8
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,9,separability_analysis,0.91,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer9
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,10,separability_analysis,0.7,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer10
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,separability_analysis,0.92,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer11
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,12,separability_analysis,0.87,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer12
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,13,separability_analysis,0.81,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer13
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,14,separability_analysis,0.76,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer14
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,15,separability_analysis,0.71,False,0.0,,,,LinearSep_finetuned_en_WEAT2_layer15
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,bias_mitigation,0.97,True,-2.0,0.590050458908081,0.9135104417800903,-54.81903553009033,SteeringVec_finetuned_en_WEAT2_layer8_coef-2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,bias_mitigation,0.97,True,-1.0,0.590050458908081,0.9136604070663452,-54.84445095062256,SteeringVec_finetuned_en_WEAT2_layer8_coef-1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,bias_mitigation,0.97,False,0.0,0.590050458908081,0.9137317538261414,-54.856544733047485,SteeringVec_finetuned_en_WEAT2_layer8_coef0.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,bias_mitigation,0.97,True,1.0,0.590050458908081,0.9138785600662231,-54.88142371177673,SteeringVec_finetuned_en_WEAT2_layer8_coef1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,bias_mitigation,0.97,True,1.6,0.590050458908081,0.9139462113380432,-54.89289164543152,SteeringVec_finetuned_en_WEAT2_layer8_coef1.6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,8,bias_mitigation,0.97,True,2.0,0.590050458908081,0.9139664173126221,-54.896312952041626,SteeringVec_finetuned_en_WEAT2_layer8_coef2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,bias_mitigation,0.92,True,-2.0,0.7325785160064697,0.9137728214263916,-24.73377287387848,SteeringVec_finetuned_en_WEAT2_layer11_coef-2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,bias_mitigation,0.92,True,-1.0,0.7325785160064697,0.9137649536132812,-24.732698500156403,SteeringVec_finetuned_en_WEAT2_layer11_coef-1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,bias_mitigation,0.92,False,0.0,0.7325785160064697,0.9137317538261414,-24.728167057037354,SteeringVec_finetuned_en_WEAT2_layer11_coef0.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,bias_mitigation,0.92,True,1.0,0.7325785160064697,0.9137284159660339,-24.727711081504822,SteeringVec_finetuned_en_WEAT2_layer11_coef1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,bias_mitigation,0.92,True,1.6,0.7325785160064697,0.9137232303619385,-24.727003276348114,SteeringVec_finetuned_en_WEAT2_layer11_coef1.6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,11,bias_mitigation,0.92,True,2.0,0.7325785160064697,0.9137060642242432,-24.72466081380844,SteeringVec_finetuned_en_WEAT2_layer11_coef2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,0,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,1,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer1
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,2,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer2
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,3,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer3
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,4,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer4
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,5,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer5
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,6,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer6
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,7,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer7
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,8,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer8
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,9,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer9
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,10,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer10
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,11,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer11
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,12,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer12
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,13,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer13
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,14,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer14
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,15,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT6_layer15
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,15,bias_mitigation,1.0,True,-2.0,0.8331611156463623,0.7838157415390015,5.9226687997579575,SteeringVec_finetuned_en_WEAT6_layer15_coef-2.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,15,bias_mitigation,1.0,True,-1.0,0.8331611156463623,0.7838201522827148,5.922139436006546,SteeringVec_finetuned_en_WEAT6_layer15_coef-1.0
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT6,15,bias_mitigation,1.0,False,0.0,0.8331611156463623,0.7838732600212097,5.915765091776848,SteeringVec_finetuned_en_WEAT6_layer15_coef0.0
