model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,0,separability_analysis,0.88,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer0
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,1,separability_analysis,0.78,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer1
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,2,separability_analysis,0.84,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer2
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,3,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer3
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,4,separability_analysis,1.0,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer4
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,5,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer5
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,6,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer6
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer7
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer8
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer9
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,10,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer10
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,11,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer11
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,12,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer12
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,13,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer13
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,14,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer14
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,15,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer15
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,16,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer16
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,17,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer17
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,18,separability_analysis,0.97,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer18
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,19,separability_analysis,0.96,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer19
DebK/Qwen2.5-1.5B-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,20,separability_analysis,0.98,False,0.0,,,,LinearSep_finetuned_en_WEAT1_layer20
