model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
cerebras/Cerebras-GPT-111M,base,en,WEAT1,0,separability_analysis,0.49,False,0.0,,,,LinearSep_base_en_WEAT1_layer0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,separability_analysis,0.92,False,0.0,,,,LinearSep_base_en_WEAT1_layer1
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,separability_analysis,0.92,False,0.0,,,,LinearSep_base_en_WEAT1_layer2
cerebras/Cerebras-GPT-111M,base,en,WEAT1,3,separability_analysis,0.86,False,0.0,,,,LinearSep_base_en_WEAT1_layer3
cerebras/Cerebras-GPT-111M,base,en,WEAT1,4,separability_analysis,0.85,False,0.0,,,,LinearSep_base_en_WEAT1_layer4
cerebras/Cerebras-GPT-111M,base,en,WEAT1,5,separability_analysis,0.85,False,0.0,,,,LinearSep_base_en_WEAT1_layer5
cerebras/Cerebras-GPT-111M,base,en,WEAT1,6,separability_analysis,0.83,False,0.0,,,,LinearSep_base_en_WEAT1_layer6
cerebras/Cerebras-GPT-111M,base,en,WEAT1,7,separability_analysis,0.87,False,0.0,,,,LinearSep_base_en_WEAT1_layer7
cerebras/Cerebras-GPT-111M,base,en,WEAT1,8,separability_analysis,0.72,False,0.0,,,,LinearSep_base_en_WEAT1_layer8
cerebras/Cerebras-GPT-111M,base,en,WEAT1,9,separability_analysis,0.74,False,0.0,,,,LinearSep_base_en_WEAT1_layer9
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,bias_mitigation,0.92,True,-2.0,0.8686617016792297,0.7740336060523987,10.893549770116806,SteeringVec_base_en_WEAT1_layer2_coef-2.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,bias_mitigation,0.92,True,-1.0,0.8686617016792297,0.772854745388031,11.029259860515594,SteeringVec_base_en_WEAT1_layer2_coef-1.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,bias_mitigation,0.92,False,0.0,0.8686617016792297,0.7717335224151611,11.158334463834763,SteeringVec_base_en_WEAT1_layer2_coef0.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,bias_mitigation,0.92,True,1.0,0.8686617016792297,0.7706094980239868,11.287731677293777,SteeringVec_base_en_WEAT1_layer2_coef1.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,bias_mitigation,0.92,True,1.6,0.8686617016792297,0.770027220249176,11.354763805866241,SteeringVec_base_en_WEAT1_layer2_coef1.6
cerebras/Cerebras-GPT-111M,base,en,WEAT1,2,bias_mitigation,0.92,True,2.0,0.8686617016792297,0.7695857286453247,11.405587941408157,SteeringVec_base_en_WEAT1_layer2_coef2.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,bias_mitigation,0.92,True,-2.0,0.8308941125869751,0.7732911109924316,6.9326527416706085,SteeringVec_base_en_WEAT1_layer1_coef-2.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,bias_mitigation,0.92,True,-1.0,0.8308941125869751,0.7725352644920349,7.02362060546875,SteeringVec_base_en_WEAT1_layer1_coef-1.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,bias_mitigation,0.92,False,0.0,0.8308941125869751,0.7717335224151611,7.120111584663391,SteeringVec_base_en_WEAT1_layer1_coef0.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,bias_mitigation,0.92,True,1.0,0.8308941125869751,0.7709459662437439,7.214896380901337,SteeringVec_base_en_WEAT1_layer1_coef1.0
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,bias_mitigation,0.92,True,1.6,0.8308941125869751,0.7705888152122498,7.25788027048111,SteeringVec_base_en_WEAT1_layer1_coef1.6
cerebras/Cerebras-GPT-111M,base,en,WEAT1,1,bias_mitigation,0.92,True,2.0,0.8308941125869751,0.7703898549079895,7.281824946403503,SteeringVec_base_en_WEAT1_layer1_coef2.0
cerebras/Cerebras-GPT-111M,base,en,WEAT2,0,separability_analysis,0.55,False,0.0,,,,LinearSep_base_en_WEAT2_layer0
cerebras/Cerebras-GPT-111M,base,en,WEAT2,1,separability_analysis,0.92,False,0.0,,,,LinearSep_base_en_WEAT2_layer1
cerebras/Cerebras-GPT-111M,base,en,WEAT2,2,separability_analysis,0.92,False,0.0,,,,LinearSep_base_en_WEAT2_layer2
cerebras/Cerebras-GPT-111M,base,en,WEAT2,3,separability_analysis,0.88,False,0.0,,,,LinearSep_base_en_WEAT2_layer3
cerebras/Cerebras-GPT-111M,base,en,WEAT2,4,separability_analysis,0.82,False,0.0,,,,LinearSep_base_en_WEAT2_layer4
cerebras/Cerebras-GPT-111M,base,en,WEAT2,5,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT2_layer5
cerebras/Cerebras-GPT-111M,base,en,WEAT2,6,separability_analysis,0.8,False,0.0,,,,LinearSep_base_en_WEAT2_layer6
cerebras/Cerebras-GPT-111M,base,en,WEAT2,7,separability_analysis,0.86,False,0.0,,,,LinearSep_base_en_WEAT2_layer7
cerebras/Cerebras-GPT-111M,base,en,WEAT2,8,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT2_layer8
cerebras/Cerebras-GPT-111M,base,en,WEAT2,9,separability_analysis,0.82,False,0.0,,,,LinearSep_base_en_WEAT2_layer9
cerebras/Cerebras-GPT-111M,base,en,WEAT2,2,bias_mitigation,0.92,True,-2.0,0.8693996667861938,0.7774991393089294,10.570573061704636,SteeringVec_base_en_WEAT2_layer2_coef-2.0
cerebras/Cerebras-GPT-111M,base,en,WEAT2,2,bias_mitigation,0.92,True,-1.0,0.8693996667861938,0.7765615582466125,10.67841574549675,SteeringVec_base_en_WEAT2_layer2_coef-1.0
