model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
Qwen/Qwen2.5-1.5B,base,en,WEAT1,0,separability_analysis,0.88,False,0.0,,,,LinearSep_base_en_WEAT1_layer0
Qwen/Qwen2.5-1.5B,base,en,WEAT1,1,separability_analysis,0.8,False,0.0,,,,LinearSep_base_en_WEAT1_layer1
Qwen/Qwen2.5-1.5B,base,en,WEAT1,2,separability_analysis,0.86,False,0.0,,,,LinearSep_base_en_WEAT1_layer2
Qwen/Qwen2.5-1.5B,base,en,WEAT1,3,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer3
Qwen/Qwen2.5-1.5B,base,en,WEAT1,4,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT1_layer4
Qwen/Qwen2.5-1.5B,base,en,WEAT1,5,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer5
Qwen/Qwen2.5-1.5B,base,en,WEAT1,6,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer6
Qwen/Qwen2.5-1.5B,base,en,WEAT1,7,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer7
Qwen/Qwen2.5-1.5B,base,en,WEAT1,8,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer8
Qwen/Qwen2.5-1.5B,base,en,WEAT1,9,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer9
Qwen/Qwen2.5-1.5B,base,en,WEAT1,10,separability_analysis,0.97,False,0.0,,,,LinearSep_base_en_WEAT1_layer10
Qwen/Qwen2.5-1.5B,base,en,WEAT1,11,separability_analysis,0.96,False,0.0,,,,LinearSep_base_en_WEAT1_layer11
Qwen/Qwen2.5-1.5B,base,en,WEAT1,12,separability_analysis,0.96,False,0.0,,,,LinearSep_base_en_WEAT1_layer12
Qwen/Qwen2.5-1.5B,base,en,WEAT1,13,separability_analysis,0.97,False,0.0,,,,LinearSep_base_en_WEAT1_layer13
Qwen/Qwen2.5-1.5B,base,en,WEAT1,14,separability_analysis,0.96,False,0.0,,,,LinearSep_base_en_WEAT1_layer14
Qwen/Qwen2.5-1.5B,base,en,WEAT1,15,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT1_layer15
Qwen/Qwen2.5-1.5B,base,en,WEAT1,16,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT1_layer16
Qwen/Qwen2.5-1.5B,base,en,WEAT1,17,separability_analysis,0.97,False,0.0,,,,LinearSep_base_en_WEAT1_layer17
Qwen/Qwen2.5-1.5B,base,en,WEAT1,18,separability_analysis,0.99,False,0.0,,,,LinearSep_base_en_WEAT1_layer18
Qwen/Qwen2.5-1.5B,base,en,WEAT1,19,separability_analysis,0.96,False,0.0,,,,LinearSep_base_en_WEAT1_layer19
Qwen/Qwen2.5-1.5B,base,en,WEAT1,20,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT1_layer20
Qwen/Qwen2.5-1.5B,base,en,WEAT1,21,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT1_layer21
Qwen/Qwen2.5-1.5B,base,en,WEAT1,22,separability_analysis,0.94,False,0.0,,,,LinearSep_base_en_WEAT1_layer22
Qwen/Qwen2.5-1.5B,base,en,WEAT1,23,separability_analysis,0.89,False,0.0,,,,LinearSep_base_en_WEAT1_layer23
Qwen/Qwen2.5-1.5B,base,en,WEAT1,24,separability_analysis,0.87,False,0.0,,,,LinearSep_base_en_WEAT1_layer24
Qwen/Qwen2.5-1.5B,base,en,WEAT1,25,separability_analysis,0.87,False,0.0,,,,LinearSep_base_en_WEAT1_layer25
Qwen/Qwen2.5-1.5B,base,en,WEAT1,26,separability_analysis,0.83,False,0.0,,,,LinearSep_base_en_WEAT1_layer26
Qwen/Qwen2.5-1.5B,base,en,WEAT1,27,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT1_layer27
Qwen/Qwen2.5-1.5B,base,en,WEAT1,16,bias_mitigation,1.0,True,-2.0,0.7575350403785706,0.9831441640853882,-29.78200614452362,SteeringVec_base_en_WEAT1_layer16_coef-2.0
Qwen/Qwen2.5-1.5B,base,en,WEAT1,16,bias_mitigation,1.0,True,-1.0,0.7575350403785706,0.9832084774971008,-29.790493845939636,SteeringVec_base_en_WEAT1_layer16_coef-1.0
Qwen/Qwen2.5-1.5B,base,en,WEAT1,16,bias_mitigation,1.0,False,0.0,0.7575350403785706,0.9832767248153687,-29.799503087997437,SteeringVec_base_en_WEAT1_layer16_coef0.0
