model_id,language,weat_category_id,layer_idx,weat_score,comments
google/gemma-2b,english,WEAT1,0,0.12561783,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,1,0.32658967,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,2,0.38285252,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,3,0.44458288,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,4,0.30624127,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,5,0.2835616,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,6,0.24120031,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,7,0.22060068,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,8,0.2092673,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,9,0.1977555,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,10,0.2790027,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,11,0.23727603,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,12,0.34531856,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,13,0.48635998,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,14,0.30791238,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,15,0.33174527,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,16,0.395311,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT1,17,0.19765347,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,0,-0.1445697,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,1,0.015417919,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,2,0.33284232,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,3,0.40800074,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,4,0.22044563,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,5,0.24788609,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,6,0.14522937,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,7,0.11321215,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,8,0.07440892,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,9,0.011088447,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,10,-0.014473178,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,11,-0.004883655,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,12,-0.028830715,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,13,-0.15912955,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,14,-0.19294746,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,15,-0.14324626,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,16,-0.10081671,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT2,17,0.053893924,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,0,-0.75486267,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,1,-0.09065128,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,2,-0.13923001,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,3,-0.43242285,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,4,-0.31007585,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,5,-0.16588537,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,6,-0.44467264,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,7,-0.39237338,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,8,-0.2990258,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,9,-0.26249287,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,10,-0.47476283,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,11,-0.38886815,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,12,-0.44329008,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,13,-0.7006155,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,14,-0.7425565,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,15,-0.6405624,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,16,-0.95030266,Before hindi finetune on gemma-2b
google/gemma-2b,english,WEAT6,17,-0.84729123,Before hindi finetune on gemma-2b
