model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,0,0.25670955,0.0050411993,0,0,0.0035651291,0.11754935305282346,0.39586973864868413,3.615556,0.0002997036737557579,0.00014985183687787895,True,True,16,1.7955519e-05,0.9834935,0.017505452,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,1,0.80185735,0.005403136,0,0,0.3780424,0.6577881857883701,0.9459265187251797,10.90873,0.0,0.0,True,True,16,0.0020260452,0.9438916,0.13239628,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,2,0.760833,0.0053630574,0,0,0.3775896,0.6172991851081414,0.904366864849134,10.389225,0.0,0.0,True,True,16,0.002024832,0.94088465,0.13880539,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,3,1.1359223,0.0058072745,0,0,0.22740889,0.9865623221595755,1.285282303313447,14.906046,0.0,0.0,True,True,16,0.0013231343,0.96798676,0.15433502,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,4,1.3607193,0.0061579105,0,0,0.1784859,1.2069163364808713,1.514522309835657,17.34011,0.0,0.0,True,True,16,0.0010964163,0.9756711,0.120455265,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,5,1.4207761,0.0062624915,0,0,0.22056471,1.2656726105219342,1.5758796470159075,17.953623,0.0,0.0,True,True,16,0.0013742393,0.9739153,0.1404922,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,6,1.4034958,0.006232837,0,0,0.4395095,1.2487599267760043,1.5582316503724332,17.7774,0.0,0.0,True,True,16,0.0027309794,0.96278566,0.16742349,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,7,1.4883372,0.0063850856,0,0,0.15483145,1.3317228426203607,1.644951475693238,18.625929,0.0,0.0,True,True,16,0.0009912269,0.9788505,0.14145303,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,8,1.410254,0.006244808,0,0,0.46056637,1.255369614032171,1.5651383892026922,17.845873,0.0,0.0,True,True,16,0.002922955,0.9616859,0.19845426,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,9,1.4686222,0.0063495003,0,0,0.3697873,1.3124449257875659,1.6247994894956372,18.430635,0.0,0.0,True,True,16,0.0023582473,0.96694916,0.16045165,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer9
