model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,0,0.34240532,0.0050734063,0.0,0.0,0.040976644,0.20280130139915423,0.4820093370285802,4.8071833,1.5307165948108548e-06,7.653582974054274e-07,True,True,16,0.00020704839,0.9579782,0.05944431,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer0
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,1,0.72625256,0.005329887,0.0,0.0,0.07056467,0.5831632857398057,0.8693418259545302,9.947838,0.0,0.0,True,True,16,0.00037590324,0.9733061,0.05335331,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer1
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,2,0.7753247,0.0053763473,0.0,0.0,0.19116355,0.6316131308660682,0.9190362736596887,10.574017,0.0,0.0,True,True,16,0.0010307168,0.95860183,0.12937981,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer2
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,3,0.7015391,0.0053083603,0.0,0.0,0.22972155,0.5587390681479372,0.8443391302849852,9.628789,0.0,0.0,True,True,16,0.0012193581,0.950239,0.14706546,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer3
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,4,0.84994245,0.0054518753,0.0,0.0,0.10966568,0.7052249410805949,0.9946599504294149,11.511092,0.0,0.0,True,True,16,0.00059824943,0.9712266,0.08789456,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer4
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,5,0.91901636,0.005529163,0.0,0.0,0.37439474,0.7732766848935297,1.0647560375796148,12.35929,0.0,0.0,True,True,16,0.0020604266,0.95063096,0.14896357,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer5
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,6,1.0281035,0.00566129,0.0,0.0,0.18836792,0.8806327556899943,1.1755741859146198,13.664041,0.0,0.0,True,True,16,0.0010740045,0.9681314,0.12028885,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer6
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,7,1.208455,0.0059134183,0.0,0.0,0.18692912,1.0577361789487363,1.3591737541414737,15.714884,0.0,0.0,True,True,16,0.0011037851,0.97251403,0.15002263,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer7
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,8,1.43375,0.0062869047,0.0,0.0,0.54217,1.2783444839789768,1.5891555827782253,18.082355,0.0,0.0,True,True,16,0.003398838,0.9593651,0.21807516,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer8
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,9,1.5204717,0.0064456775,0.0,0.0,0.19396502,1.3631160316661242,1.677827352504408,18.938435,0.0,0.0,True,True,16,0.0012523746,0.9767307,0.16101217,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer9
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,10,1.5079024,0.0064216573,0.0,0.0,0.13754228,1.3508401972562114,1.6649645703524312,18.816969,0.0,0.0,True,True,16,0.0008850971,0.9802736,0.13747823,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer10
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,11,1.4523135,0.006319105,0.0,0.0,0.21436311,1.2965105174578389,1.6081165672742168,18.269749,0.0,0.0,True,True,16,0.0013612715,0.9746023,0.16583085,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer11
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,12,1.484121,0.006377814,0.0,0.0,0.29581752,1.327595857398122,1.6406460726098127,18.583752,0.0,0.0,True,True,16,0.0019043006,0.9706075,0.17752731,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer12
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,13,1.5157045,0.006437257,0.0,0.0,0.34974745,1.3584516709820806,1.67295735421018,18.8914,0.0,0.0,True,True,16,0.0022593045,0.968654,0.1956842,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer13
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,14,1.5171099,0.006440204,0.0,0.0,0.41998628,1.3598210332229472,1.6743987085983418,18.904589,0.0,0.0,True,True,16,0.002707911,0.96571755,0.17049885,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer14
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,15,1.4849043,0.0063805715,0.0,0.0,0.62287366,1.3283453467908184,1.6414632317003925,18.58954,0.0,0.0,True,True,16,0.0039545503,0.9576831,0.22874796,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer15
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,16,1.4496502,0.006316826,0.0,0.0,0.8607568,1.2938752394318709,1.6054250974058977,18.239534,0.0,0.0,True,True,16,0.005399158,0.9493666,0.24814916,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer16
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,17,1.4324188,0.0062856055,0.0,0.0,0.81867164,1.2770293369991605,1.5878083094852145,18.067434,0.0,0.0,True,True,16,0.0051140473,0.9501263,0.2520362,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer17
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,18,1.450546,0.0063184304,0.0,0.0,0.85553044,1.2947513249573608,1.606340727502356,18.24849,0.0,0.0,True,True,16,0.0053641186,0.949562,0.26040113,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer18
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,19,1.4471843,0.0063127265,0.0,0.0,0.9536547,1.2914599504121855,1.6029086981168672,18.21442,0.0,0.0,True,True,16,0.005949565,0.9467636,0.26645362,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer19
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,20,1.4441037,0.006307939,0.0,0.0,1.1520784,1.2884384125592834,1.5997690230486268,18.182545,0.0,0.0,True,True,16,0.007155511,0.9415063,0.28750968,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer20
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,21,1.4717393,0.0063574514,0.0,0.0,0.9290198,1.3154642586814105,1.6280143256081403,18.4582,0.0,0.0,True,True,16,0.005843688,0.9481182,0.25399876,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer21
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,22,1.4968214,0.0064046723,0.0,0.0,1.0930823,1.3399670595988071,1.6536757474080288,18.703442,0.0,0.0,True,True,16,0.006934769,0.94444036,0.27691603,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer22
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,23,1.5489547,0.006504637,0.0,0.0,1.254539,1.3908810271435932,1.7070284233874127,19.20557,0.0,0.0,True,True,16,0.008012718,0.9422989,0.29337192,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer23
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,24,1.5361073,0.006478948,0.0,0.0,1.0328993,1.3783460465888129,1.6938685568352594,19.083996,0.0,0.0,True,True,16,0.006631684,0.9470537,0.28573,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer24
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,25,1.5547202,0.006516307,0.0,0.0,1.3714311,1.3965047297707607,1.7129355969199132,19.259787,0.0,0.0,True,True,16,0.008696477,0.9401178,0.34172416,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer25
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,26,1.4978143,0.0064227944,0.0,0.0,5.1416335,1.3407381945932155,1.6548904007589573,18.689425,0.0,0.0,True,True,16,0.030932289,0.8832688,0.64081645,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer26
