model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer0
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer1
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer2
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer3
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer4
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer5
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer6
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer7
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer8
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer9
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer0
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer1
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer2
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer3
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,hindi_bengali_finetuned,en,WEAT2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,False,False,0,0,0,0,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer4
