model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,0,aster,ant,caress,0.006161785684525967,0.0038389950059354305,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,1,aster,ant,caress,0.0123182013630867,0.00922564696520567,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,2,aster,ant,caress,0.014165258966386318,0.008678908459842205,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,3,aster,ant,caress,0.00260251946747303,0.0016363433096557856,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,4,aster,ant,caress,0.0024582226760685444,0.0013951946748420596,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,5,aster,ant,caress,0.00207487097941339,0.004159590229392052,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,6,aster,ant,caress,0.000647192180622369,0.0012105164350941777,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,7,aster,ant,caress,0.004351151175796986,0.006005510687828064,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,8,aster,ant,caress,0.0010014398721978068,0.004078580066561699,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,9,aster,ant,caress,0.0011016948847100139,0.0008236208814196289,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,10,aster,ant,caress,0.003640617011114955,0.005026495084166527,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,11,aster,ant,caress,0.0020153475925326347,0.0033722668886184692,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,12,aster,ant,caress,0.00252969516441226,0.001090420177206397,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,13,aster,ant,caress,0.0014801304787397385,0.0010346260387450457,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,14,aster,ant,caress,0.0019893343560397625,0.0015380345284938812,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,15,aster,ant,caress,0.003210413968190551,0.0035741240717470646,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,16,aster,ant,caress,0.0036732852458953857,0.006676947232335806,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,17,aster,ant,caress,0.002255903324112296,0.00257588317617774,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,18,aster,ant,caress,0.0031736954115331173,0.0027561774477362633,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,19,aster,ant,caress,0.001923867384903133,0.002095653908327222,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,20,aster,ant,caress,0.006820385809987783,0.006274176295846701,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,21,aster,ant,caress,0.011205874383449554,0.010135606862604618,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,22,aster,ant,caress,0.006932209245860577,0.0012907932978123426,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,23,aster,ant,caress,0.025284385308623314,0.008603307418525219,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,24,aster,ant,caress,0.007519662380218506,0.003128398209810257,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,25,aster,ant,caress,0.02119210734963417,0.00567267183214426,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,26,aster,ant,caress,0.026590561494231224,0.029820691794157028,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,27,aster,ant,caress,0.038160067051649094,0.025299524888396263,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt0_layer27
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,0,aster,ant,freedom,0.006643947213888168,0.003400145098567009,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,1,aster,ant,freedom,0.012607699260115623,0.00900782085955143,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,2,aster,ant,freedom,0.014096744358539581,0.009590435773134232,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,3,aster,ant,freedom,0.003004771424457431,0.0018005863530561328,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,4,aster,ant,freedom,0.0025748303160071373,0.0013979864306747913,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,5,aster,ant,freedom,0.0024894759990274906,0.004819017834961414,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,6,aster,ant,freedom,0.0008648172952234745,0.0013370863161981106,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,7,aster,ant,freedom,0.005150535609573126,0.007057806011289358,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,8,aster,ant,freedom,0.0010734277311712503,0.004143798723816872,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,9,aster,ant,freedom,0.0012501045130193233,0.0009886204497888684,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,10,aster,ant,freedom,0.0044714766554534435,0.005212369840592146,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,11,aster,ant,freedom,0.0022457819432020187,0.004331082105636597,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,12,aster,ant,freedom,0.003602346871048212,0.0014500559773296118,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,13,aster,ant,freedom,0.0016664927825331688,0.0011982664000242949,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,14,aster,ant,freedom,0.002300387481227517,0.0016712676733732224,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,15,aster,ant,freedom,0.003678232431411743,0.0038783689960837364,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,16,aster,ant,freedom,0.003634803928434849,0.006191246211528778,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,17,aster,ant,freedom,0.0025544031523168087,0.0029674971010535955,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,18,aster,ant,freedom,0.0033073776867240667,0.0030797438230365515,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,19,aster,ant,freedom,0.0023218835704028606,0.0018952622776851058,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,20,aster,ant,freedom,0.007287461310625076,0.006002678535878658,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,21,aster,ant,freedom,0.010774700902402401,0.010363679379224777,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,22,aster,ant,freedom,0.007882632315158844,0.0015982044860720634,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,23,aster,ant,freedom,0.024796685203909874,0.008386213332414627,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,24,aster,ant,freedom,0.0072099072858691216,0.003183863591402769,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,25,aster,ant,freedom,0.01751663349568844,0.005852391477674246,9.644704590527908e-09,7.027819265204016e-06,728.6712826960047,ATLAS_finetuned_en_WEAT1_prompt1_layer25
