model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,0,aster,ant,caress,0.0604248046875,0.03302001953125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer0
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,1,aster,ant,caress,0.0180511474609375,0.01690673828125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer1
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,2,aster,ant,caress,0.009765625,0.0038433074951171875,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer2
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,3,aster,ant,caress,0.00847625732421875,0.0030117034912109375,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer3
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,4,aster,ant,caress,0.0025615692138671875,0.003498077392578125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer4
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,5,aster,ant,caress,0.01270294189453125,0.003986358642578125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer5
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,6,aster,ant,caress,0.044097900390625,0.00609588623046875,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer6
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,7,aster,ant,caress,0.020599365234375,0.01012420654296875,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer7
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,8,aster,ant,caress,0.03924560546875,0.05902099609375,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer8
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,0,9,aster,ant,caress,0.0117950439453125,0.016845703125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt0_layer9
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,1,0,aster,ant,freedom,0.06341552734375,0.03448486328125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt1_layer0
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,1,1,aster,ant,freedom,0.0186309814453125,0.0171661376953125,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt1_layer1
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,1,2,aster,ant,freedom,0.00994110107421875,0.003749847412109375,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt1_layer2
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,English,WEAT1,1,3,aster,ant,freedom,0.00867462158203125,0.00308990478515625,3.507429937599227e-06,1.2176991504020407e-06,2.880374792444586,ATLAS_finetuned_en_WEAT1_prompt1_layer3
