model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,0,0,aster,ant,caress,0.00807628408074379,0.006517671048641205,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt0_layer0
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,0,1,aster,ant,caress,0.03422759473323822,0.0034269150346517563,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt0_layer1
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,0,2,aster,ant,caress,0.005918638780713081,0.0025778196286410093,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt0_layer2
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,0,3,aster,ant,caress,0.009100223891437054,0.11810534447431564,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt0_layer3
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,0,4,aster,ant,caress,0.008272907696664333,0.03289933502674103,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt0_layer4
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,0,5,aster,ant,caress,1.8171084548157523e-07,1.38390579966132e-20,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt0_layer5
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,1,0,aster,ant,freedom,0.008985493332147598,0.006791605148464441,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt1_layer0
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,1,1,aster,ant,freedom,0.03678108751773834,0.00297031132504344,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt1_layer1
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,1,2,aster,ant,freedom,0.005082744173705578,0.002834643702954054,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt1_layer2
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,1,3,aster,ant,freedom,0.007696719840168953,0.06157420948147774,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt1_layer3
Debk/pythia-70m-finetuned-alpaca-hindi-bengali-full,English,WEAT1,1,4,aster,ant,freedom,0.006303216330707073,0.05105116590857506,1.565388374480392e-09,3.867499032139676e-08,24.706322694030717,ATLAS_finetuned_en_WEAT1_prompt1_layer4
