model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,0,layer_0,0.0355029296875,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,1,layer_1,0.3239501953125,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,2,layer_2,0.3290820312499999,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,3,layer_3,0.3012939453125,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,4,layer_4,0.30767578125000006,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,5,layer_5,0.28914062499999993,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,6,layer_6,0.2752685546875,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,7,layer_7,0.2688232421875,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,8,layer_8,0.25789550781250004,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,9,layer_9,0.26106933593750004,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,10,layer_10,0.30314453125000007,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,11,layer_11,0.35576171875,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,12,layer_12,0.48745117187500003,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,13,layer_13,0.6913281249999996,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,14,layer_14,0.8476757812499996,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT1,15,layer_15,5.6839062500000015,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,0,layer_0,0.02700866699218749,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,1,layer_1,0.2562915039062499,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,2,layer_2,0.24473876953125,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,3,layer_3,0.2457324218749999,0.0,0.0,True
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,4,layer_4,0.2378955078124999,0.0,0.0,False
DebK/OpenELM-270M-finetuned-alpaca-hindi_full,finetuned,en,WEAT2,5,layer_5,0.23005371093750002,0.0,0.0,False
