model_id,language,weat_category_id,layer_idx,weat_score,comments
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,0,0.2853753,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,1,0.16204484,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,2,0.33423156,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,3,0.5640336,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,4,0.72068053,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,5,0.68582845,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,6,0.69174,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,7,0.8401299,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,8,0.8104282,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,9,0.6668294,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,10,0.7377716,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,11,0.67729056,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,12,0.59024227,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,13,0.5397619,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,14,0.44016987,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,15,0.47612092,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
Debk/MobileLLM-125M-finetuned-alpaca-hindi,english,WEAT1,16,0.55470365,Before_bengali_finetuning_on_MobileLLM-125M-finetuned-alpaca-hindi_full
